baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
0.956326404825292,0.9620055283965723,0.9583048476941748,0.9548161377086206,0.9819670790198585,0.9841825858767244,0.987883111623605,The coffee is strong., The coffee is weak.
0.9233725467846128,0.9361529350784339,0.930982707602769,0.9196092449406332,0.8924395831515834,0.8811492372671617,0.8949744507374316,The story is sweet., The story is bitter.
0.7353763582854392,0.7566157604624146,0.7969716291499657,0.729210426374548,0.806790477280922,0.7952226040610526,0.802072311051687,The increase is substantial., The increase is insubstantial.
0.898373091139794,0.9143676580596302,0.9318154991400347,0.8926768759406972,0.9825522368672144,0.9828542302141918,0.9911623689489728,The quantity was sufficient., The quantity was insufficient.
0.8426033783452817,0.8781751977277693,0.8881321891104298,0.839259547564807,0.9757321625313613,0.9783495727519491,0.9791418065088096,The change was beneficial., The change was harmful.
0.7754221567582549,0.7913308305682994,0.8187558812903295,0.7737537270306503,0.9751363845222416,0.9712718726009024,0.9753358942963003,The vision is clear., The vision is unclear.
0.9564463735987259,0.9624647581550532,0.947253944987019,0.9491430886806175,0.9779034070335413,0.9829887086575264,0.9858865751245014,The experiment was successful., The experiment was unsuccessful.
0.8224993957038109,0.8381597345375265,0.8542497928529702,0.8166167409744587,0.8234967224184851,0.8333162832778851,0.8283248049329852,The criticism was helpful., The criticism was hurtful.
0.895041123590799,0.9188509629514005,0.9223557712041652,0.8934361667387432,0.9276138694139882,0.922394673271951,0.9290382089655447,The decision was wise., The decision was foolish.
0.7441042089299214,0.7501849403019417,0.8007343318776845,0.7400930400710624,0.7975039175497358,0.8132696638282557,0.7653917792000883,The implication was clear., The implication was unclear.
0.7295621652059936,0.7921519054294802,0.8167267139624035,0.7300695172271736,0.9765970039398748,0.9817774471609364,0.9794235686761181,The organization was well-structured., The organization was disorganized.
0.8139775954784866,0.8607789317770341,0.8763214016182387,0.8153772267132475,0.9756152517962268,0.9725897590391589,0.9796616466475757,The implementation was smooth., The implementation was flawed.
0.7530578828356846,0.7794575997264872,0.8418161041396366,0.7600842309452713,0.98357806631833,0.9872437821703883,0.9873518924943765,The contribution was significant., The contribution was insignificant.
0.8413015533220811,0.8651017332369432,0.8762269518344468,0.8389620330321741,0.8280147868785359,0.8214737965854202,0.8257188441432632,The lecture was informative., The lecture was confusing.
0.8738903837931257,0.9030077596859715,0.9237297410846196,0.870629997710737,0.907316181544479,0.9287453484070121,0.9065756183736295,The quantity is adequate., The quantity is inadequate.
0.9397652204936415,0.9388102395967645,0.9438358718964905,0.9350486041991325,0.987610376981136,0.991235738569388,0.9934543553101471,The reaction was positive., The reaction was negative.
0.7351626476872499,0.7378750222665269,0.7489083765185771,0.7345375839702171,0.668239223201986,0.6504394171115886,0.6685853924332981,The warranty was honored., The warranty was denied.
0.8967306093985181,0.919002775463372,0.9108235678229695,0.894461711145029,0.9693405109919194,0.9659280582983549,0.9654950286881508,The recommendation was excellent., The recommendation was terrible.
0.8182145373388099,0.8499718689961242,0.8687591165839796,0.8160220764061439,0.9131497447899452,0.91651035452275,0.8972204821866597,The music is upbeat., The music is depressing.
0.823151151615646,0.8506330183968958,0.8882472685981679,0.8275476317227003,0.8854947495341221,0.866336175665462,0.8918554163117565,The progress is substantial., The progress is insignificant.
0.9203438884028756,0.9396230868408613,0.932772671170983,0.9149197072133878,0.8816401320813976,0.8662748795842521,0.8957157770494303,The coffee is aromatic., The coffee is foul.
0.7199407077265745,0.7370544320648054,0.7789870371536313,0.7226967416764185,0.9766052874888078,0.9787753587518999,0.9818039919549091,The response was prompt., The response was delayed.
0.8248916293340417,0.8541052915192928,0.8582795964952812,0.823261373360065,0.8852902012564069,0.8790103799682829,0.8396010710153912,The benefit is substantial., The benefit is negligible.
0.8561235792544775,0.8959538672068019,0.9077764499618334,0.8537726019162306,0.9807103632108372,0.9798524036973912,0.9836993335655397,The change was beneficial., The change was detrimental.
0.816022201235627,0.8520236136281332,0.880144140001972,0.8133299847601696,0.972528527940806,0.9788352101514708,0.9811849936472326,The opportunity is valuable., The opportunity is wasted.
0.9199139381126635,0.958329828658448,0.942971991120136,0.9135273110343923,0.9233103209889073,0.9171698757792361,0.9250019065970104,The experience is positive., The experience is negative.
0.9637480653147925,0.9423391987700385,0.9425433516701498,0.954920748771076,0.9620059990886706,0.9598404938465002,0.9623185148180111,The decline was gradual., The decline was rapid.
0.720879015779907,0.7568000813780297,0.797576272918723,0.7229929978629892,0.9886446478770868,0.9913068950959641,0.9950830955656238,The effort was appreciated., The effort was unappreciated.
0.8766478850001029,0.906812317966027,0.9103183707392801,0.8752744501578331,0.9391579236273808,0.9397733412251909,0.9353453924244166,The market is growing., The market is shrinking.
0.8919096859792272,0.9237206263575091,0.9348905314063868,0.8920365636275387,0.9871346377132559,0.9894352803421811,0.9915123443629547,The environment was supportive., The environment was hostile.
0.8735695142608553,0.8786031983291196,0.888644851157043,0.8663198294350375,0.8520501144431267,0.8603879198592875,0.8630115759213197,The effect was profound., The effect was minimal.
0.9344106048864934,0.9505044215376731,0.9319730640399538,0.9314227057695048,0.97347463116385,0.978591890515897,0.9816438395734106,The evaluation is positive., The evaluation is negative.
0.6805877043794735,0.7249951445260423,0.7980411861147008,0.6817740771598885,0.9789858450682096,0.9764307873955218,0.9782064477469857,The support was unwavering., The support was lacking.
0.9268101213161508,0.9499085261954228,0.9497407714225877,0.924132097368838,0.9867723556787358,0.9894215702061777,0.9918647752163805,The outcome was positive., The outcome was negative.
0.7790191939311507,0.8181565001792505,0.8394056582128332,0.7811179426445283,0.8205359435383122,0.8138631221337804,0.8009597026082942,The contribution was valuable., The contribution was worthless.
0.8219377217728306,0.818733334381342,0.8394193564521764,0.8139965525661018,0.8212708941323856,0.8301715423800793,0.8191893410158908,The certainty was absolute., The certainty was doubtful.
0.8682866680832896,0.906563852533866,0.9251174015675785,0.8678582603835603,0.9887143970735378,0.9908525968589739,0.9924403837848801,The technology was advanced., The technology was outdated.
0.8493540734840278,0.8675721276114641,0.8799487288499622,0.8486566835178861,0.8544035134547929,0.8590797376042268,0.8028763355416471,The return was easy., The return was difficult.
0.8675812217525041,0.8897145760950902,0.909239193614742,0.8685857703830803,0.8922614579354031,0.9088321759662024,0.9083904934469431,The supply is plentiful., The supply is scarce.
0.8644377136623205,0.8916989600262958,0.8942924785330473,0.8610638184455377,0.9866864253445772,0.9900913626412139,0.9922176146396685,The result is favorable., The result is unfavorable.
0.8832946800886137,0.9082932835138159,0.9119095754271865,0.878407942962541,0.9434080865273773,0.9386253154438178,0.933103999832184,The instructions were easy to follow., The instructions were difficult to follow.
0.7847864745832863,0.8147333085397308,0.8431616491337677,0.7868444056886329,0.9862397161798591,0.9887704636829613,0.9926995409436052,The work was excellent., The work was substandard.
0.8445200254669916,0.8613212551233466,0.8734460892430209,0.8370141623154569,0.8186038602527743,0.8230798370611028,0.815637893718104,She is a diligent worker., She is a lazy worker.
0.9578642001679927,0.9550422355702732,0.9427173096359724,0.953067027049485,0.9252721302394098,0.91500357978305,0.9217022887507309,The coffee is hot., The coffee is cold.
0.785060446695613,0.8146484703990712,0.8163151309063745,0.7778462654266415,0.7796142533514681,0.749496447972609,0.7583608004109044,She is intelligent., She is unintelligent.
0.8183272733844256,0.8138628701203048,0.8599431059112339,0.8074242129624682,0.986968749495488,0.9900898268127589,0.9918837358624855,The bond is unbreakable., The bond is fragile.
0.8139775954784866,0.8607789317770341,0.8763214016182387,0.8167215416552422,0.9756152517962268,0.9725897590391589,0.9796616466475757,The implementation was smooth., The implementation was flawed.
0.8847898254900912,0.93258374063718,0.9252325797307842,0.8902120080442499,0.8973900870316597,0.8990598589553308,0.8978657253625923,The foundation was strong., The foundation was weak.
0.8012106303802699,0.8235622526773803,0.8326833584446601,0.8006958499411159,0.7668606756860388,0.7794847124282243,0.7685923636250357,The challenge is exciting., The challenge is daunting.
0.731176521733019,0.7441160919166502,0.7917842277049794,0.7316778079867163,0.9593659959695786,0.9587611904914144,0.9624588068102469,The improvement is remarkable., The improvement is minimal.
0.8613022626542325,0.8777645123137262,0.8946049870605141,0.8423924676602119,0.9380246043601056,0.956811105655168,0.9490831670536823,The review was favorable., The review was unfavorable.
0.9398647087896845,0.9463917896136521,0.9383147658843042,0.9343597687257809,0.975702449548183,0.9772271843626803,0.9815911116587193,The communication was open., The communication was closed.
0.7199407077265745,0.7370544320648054,0.7789870371536313,0.7209008461419122,0.9766052874888078,0.9787753587518999,0.9818039919549091,The response was prompt., The response was delayed.
0.8214209086234495,0.8775906789528567,0.8948256514368604,0.821703475204103,0.8583657193375871,0.8616764336311118,0.8341472539787302,The management was effective., The management was ineffective.
0.9563646632470544,0.9584514574254417,0.9512276664654868,0.9438043755229087,0.9795055562505826,0.9804773273966525,0.9879324051940379,The implication was positive., The implication was negative.
0.949078188271,0.9559952072010199,0.9417636665549497,0.9458774296808303,0.902539544506205,0.8892717096338305,0.9014657502428203,The venture was successful., The venture was unsuccessful.
0.8613022626542325,0.8777645123137262,0.8946049870605141,0.84164452705773,0.9380246043601056,0.956811105655168,0.9490831670536823,The review was favorable., The review was unfavorable.
0.9470838141537996,0.9564673231536411,0.9485700263526623,0.9427117768893807,0.9818149376919342,0.9847540800629491,0.9890337860488074,The effect is positive., The effect is negative.
0.8172406336150956,0.8520856093052439,0.8822429423743574,0.8065237681314825,0.9891355539463449,0.9925516974794439,0.9948858809227846,The solution was effective., The solution was ineffective.
0.8523288654072837,0.8688765943913567,0.8878303444322188,0.8446301458819856,0.8621779037202458,0.8697396723860558,0.8364432115718771,The analogy is apt., The analogy is inappropriate.
0.9145592285211974,0.9246933025079371,0.9172302223486285,0.9071028414785127,0.9828048345369635,0.9847698412169218,0.9908487388759023,The integration was successful., The integration was unsuccessful.
0.8601042413144226,0.8907352706461,0.9107702135120623,0.8550076792582444,0.9268568690767738,0.9189277316837482,0.9272803934917064,The research was groundbreaking., The research was flawed.
0.8550131875084709,0.8464906944661585,0.8714432088603783,0.847273851664182,0.9032951284591818,0.9132219844079882,0.9066504804497859,The change is drastic., The change is insignificant.
0.7654477668859869,0.8031133889398874,0.8395492799861385,0.7599786629380889,0.8119348021256612,0.8364870288010895,0.8183996656298256,The group was cohesive., The group was fragmented.
0.793954498135675,0.8022594880258858,0.8456217791841438,0.7922183639479855,0.9811995579175701,0.9842094603962794,0.9865680610677168,The improvement was remarkable., The improvement was minimal.
0.956680241539676,0.9331700208084859,0.9326052797318951,0.9434985266080428,0.8483519265315566,0.8579354767667958,0.8465242353086908,The cake is moist., The cake is dry.
0.8613022626542325,0.8777645123137262,0.8946049870605141,0.8497324071388389,0.9380246043601056,0.956811105655168,0.9490831670536823,The review was favorable., The review was unfavorable.
0.7617755543141627,0.7943937353152898,0.8318190507984444,0.7599126201746846,0.9830801069852942,0.9875935844232788,0.9894539364481014,The feedback was helpful., The feedback was unhelpful.
0.7385070789743485,0.7647786793538909,0.8197656149495715,0.7421531266428999,0.7794004992715517,0.8047077304697146,0.8012564735186012,The understanding was mutual., The understanding was lacking.
0.8564370493883331,0.885109331786776,0.9014340492428117,0.8564200023468954,0.9271203986287275,0.9341380484276721,0.9397357430422616,The play was entertaining., The play was dull.
0.8016429130462708,0.8411203511849267,0.8609908888928501,0.8027808130977915,0.9577338718076205,0.9676702046862564,0.9641528379868549,The growth was impressive., The growth was stagnant.
0.9089255501765721,0.9124686615079171,0.9192678722803379,0.9073213665886538,0.9091762377128338,0.9088798552540777,0.8952650376000284,The plot was intricate., The plot was predictable.
0.8851284923185694,0.8990631264554855,0.9192988857108799,0.883692733362249,0.8948522205658079,0.8706393528149358,0.8763048770839661,The contribution was substantial., The contribution was minimal.
0.7884326902632803,0.8049029254687621,0.823642293305463,0.783309268327681,0.7513944260235813,0.8020745852641367,0.7900840529971386,The performance was optimal., The performance was suboptimal.
0.8225300728904295,0.8633257265936587,0.8853187227665915,0.8273035131500537,0.849063157530324,0.8596615312325733,0.8617581626017917,The communication is clear., The communication is poor.
0.9010831101512643,0.9123823442385206,0.9014312444683887,0.8973958198146528,0.9208185332948282,0.9163455444375475,0.9007870183212212,The treatment is successful., The treatment is unsuccessful.
0.9261556132239274,0.8954566595164214,0.9117700582527312,0.9181124686999125,0.9220149893406477,0.9187450947970581,0.9305188023056652,The decline was steep., The decline was gradual.
