baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
3.7352890168548933,2.873149969066512,2.625997010113986,3.8300528434653454,3.208417840272734,2.9834199791205154,5.143843838220753,The photographer skillfully captured the essence of the moment.,The photographer did not skillfully capture the essence of the moment.
5.344748269224442,4.975177110856745,4.293501677160145,5.2760773302397785,3.3074785168022007,3.2607858741263738,4.756366274539079,The work was done.,The work was not done.
4.262016269569827,3.462174443169979,3.433005534915448,4.37565494905555,4.861042837577116,4.491255042037679,6.362531609468953,The product received overwhelmingly positive reviews.,The product did not receive overwhelmingly positive reviews.
3.63179814155144,3.316600434663081,2.6120188130280284,3.7446098309104676,3.499459719212178,3.3816892278055075,5.2201037875745575,The grasshopper rapidly escaped the danger.,The grasshopper did not rapidly escape the danger.
4.318938090753558,3.5797280213601854,3.2750956389475587,4.515287079971474,4.012692245368326,3.9621753830934434,4.753646315082426,The world improved environmentally.,The world did not improve environmentally.
4.403159063391637,3.7589249595737217,3.6349773588453873,4.427766940257355,3.1183707519286066,3.2200265012334723,3.905459033243104,The investor made a profitable investment.,The investor did not make a profitable investment.
4.87387864991051,3.8443517973190033,3.6079208099124886,4.983314885239097,3.7346922053976526,3.7509805694165417,5.5281114153610975,The bicycle rolled effortlessly.,The bicycle did not roll effortlessly.
4.3119349059828265,3.3379032172904717,2.8341804895120895,4.4015073853478235,2.113305938724101,1.7688796287466904,5.1927519047928286,The insects crawled on the leaves.,The insects did not crawl on the leaves.
4.231254517125291,3.5479042332788926,2.932365501598664,4.210733952621584,2.2248682978594223,2.4111238680485765,4.702190233740422,The government implemented new policies.,The government did not implement new policies.
4.674669838132976,3.488150222520401,3.138967521621402,4.65840043091215,3.2921377605340574,3.230062608067364,5.339117695742592,The eagles soared majestically.,The eagles did not soar majestically.
4.02248098812926,3.457678089964615,3.182462854411887,4.282910959953733,4.011497630684167,3.9805572904551996,6.387042727919006,The cake looked appealing.,The cake did not look appealing.
4.295981311502655,3.0885423981121587,2.7634212951217285,4.323996557707359,2.4180770507131646,2.570659427177681,4.64152614512618,The flowers bloomed beautifully,The flowers did not bloom beautifully
4.005309039806752,3.245193976729454,2.65307941003866,4.216147668508948,3.0967390764802425,3.0348745747059325,4.855625987023637,The hamster busily spun its wheel.,The hamster did not busily spin its wheel.
3.69580979489343,3.0663481797898022,3.0187390991950815,3.727601293995697,3.045352849501292,3.1695366152322366,4.6541420041217725,The writer eloquently described the characters.,The writer did not eloquently describe the characters.
3.368446837449255,2.528883887959945,2.575586914869665,3.5327906157518254,3.455976419988709,3.505457610413672,6.054498869542118,The forests provided a habitat for many creatures.,The forests did not provide a habitat for many creatures.
4.359479631202254,3.880594142478412,3.2570774599878165,4.438031463186701,3.4579464267618003,3.6143339784307513,6.01100776925414,The elephants migrated annually.,The elephants did not migrate annually.
4.328020513772556,3.901763516412149,3.79719708953409,4.495591886744404,4.037613900619137,3.8187237708871575,4.547673952191597,The unemployment rate declined,The unemployment rate did not decline
4.650995939266645,3.6838372345303854,3.0170863187513652,4.7326900273432155,1.874028802447807,1.4893308942957235,5.78355828707798,The frogs leaped into the pond.,The frogs did not leap into the pond.
3.1732802599606607,2.6516449780730666,2.227914968056131,3.2084429779430814,2.8633501793461895,2.8742192674308007,4.320968802878226,The snake shed its skin.,The snake did not shed its skin.
4.155009787253598,3.2912863752131,3.013331923027656,4.390194291974553,2.6996274686125505,2.942938717307359,7.702383726779538,The toads croaked loudly in the night.,The toads did not croak loudly in the night.
5.436096765318998,4.731044409937936,3.964618330010098,5.5238733197819485,3.0637385780283886,3.3706649184890796,5.90797127534011,The penguins waddled awkwardly.,The penguins did not waddle awkwardly.
3.454074971184262,2.5943025027694384,2.7258634504499826,3.494587039717825,2.631351502732171,2.5752225492348946,6.705772870009015,The stock market experienced a period of growth.,The stock market did not experience a period of growth.
5.021889401962118,4.004698025138387,3.246139408587113,5.026475666920889,2.3036857011062075,2.424172917516629,6.257742121528277,The ocean waves crashed on the shore.,The ocean waves did not crash on the shore.
5.2341975660994775,4.321847531032561,4.035998881263326,5.256497189573267,3.5721786951947196,3.566915352756203,4.871579385296419,The musician flawlessly performed the concerto.,The musician did not flawlessly perform the concerto.
4.211995137143363,4.616986780630856,4.4753124111934,4.4083983005764384,4.562461456315518,4.519449935758562,6.261164817118278,The explanation is clear,The explanation is unclear
4.807130564091834,3.8744615574621175,3.358436374186778,4.851316290082235,2.791733020081843,3.099791785641647,3.9703731703342804,The ice melted slowly.,The ice did not melt slowly.
3.992441060311288,2.9651623197349024,2.764928703371818,4.138325399349584,2.903395967189523,2.8631684737633893,3.774449381368995,The ice melted quickly,The ice did not melt quickly
4.548389765272793,3.9388131562351694,3.4884035398735262,4.597023140416218,3.386510568953223,3.359845922248409,5.051074778768391,The student learned a lesson.,The student did not learn a lesson.
2.9618912327171976,2.641518840930642,2.5779879223408297,3.284481678282762,3.7412857112376807,3.7220974601771757,4.415711531698233,The skunks effectively used their defense mechanism.,The skunks did not effectively use their defense mechanism.
4.934179687631626,4.7340561735106785,4.448829260406466,5.0244651980407875,3.623782802661267,3.7890194056930575,5.429582109954322,The need was satisfied.,The need was not satisfied.
4.303013748456777,3.9943296220625597,3.5406124099554894,4.463866216028014,3.5232494468814233,4.030448079559785,4.789911567414524,The target was reached.,The target was not reached.
5.147137403114692,4.14947586377463,3.2963767435950984,5.241509936249444,2.4082349681372826,2.4362030698942077,6.984336053029333,The ocean waves crashed against the shore.,The ocean waves did not crash against the shore.
4.203060967125954,3.1950396884802132,2.6712680652425926,4.290376613590726,1.888796245162832,1.6300254777870926,5.815580280921723,The monkeys swung through the trees.,The monkeys did not swing through the trees.
5.301262418144175,4.568475946869455,3.8552604917793007,5.45441111010727,5.3709522636293485,5.198979211827259,7.366336798864506,The time flew by rapidly.,The time did not fly by rapidly.
4.630974054437956,3.5281430777782714,2.7949060014663125,4.720780229313192,2.385028188303244,2.086274462203732,6.776552166781984,The birds sang sweetly in the morning.,The birds did not sing sweetly in the morning.
5.972008474190354,5.524922675704637,4.728629381259561,6.2601540289002005,5.748140013346181,5.629158785086128,7.538675344927254,The team won the championship.,The team did not win the championship.
3.8544830731072146,3.118516125157352,2.8449556695101954,3.9211396610032025,2.99355208999802,3.1226981404465897,4.507699788757415,The community actively participated in the fundraiser.,The community did not actively participate in the fundraiser.
3.0828814466570442,3.005348409881714,2.7752608949507587,3.1506273273045906,3.048069546602133,3.1671250763757977,4.284550605879353,The evidence was compelling.,The evidence was not compelling.
5.467978055637121,4.398245671678182,3.5764052381847344,5.50950364328962,3.686005139686362,3.386556584585152,5.301577409218837,The sun warmed the earth.,The sun did not warm the earth.
4.057211785911683,3.6753749086714675,3.599451143929117,4.261615706233329,4.919368787205928,4.976998074081472,5.767069558861378,I am thirsty,I am not thirsty
4.08433699914748,3.6602260758220777,3.3691330165892333,4.209249294342278,3.813867047489948,3.8455340557221054,5.190204341953348,The weather is nice,The weather is not nice
3.099002295923752,2.627577819729829,2.293447696686406,3.201640315408977,1.7592860346225192,1.6216319714055594,4.252370047981201,The rats avoided the traps.,The rats did not avoid the traps.
4.271113539018097,3.951107737618417,3.6473826260727757,4.27760846221592,4.073734794255945,4.250488924888907,4.630509014680298,The phone is ringing loudly,The phone is not ringing loudly
4.934065468091892,3.7811976295649394,3.484510103692829,5.092656895537244,2.5701892282639403,2.5982756963500337,5.988436691077408,The snakes slithered silently.,The snakes did not slither silently.
5.144761444827125,4.09361414796664,3.5300253569603335,5.150200271715523,3.2966882655623273,3.3239245234064825,5.98584600945261,The streams flowed through the valleys.,The streams did not flow through the valleys.
4.616949338492239,4.639844732771132,4.2598957128945845,4.728584816344467,3.9210540465267605,4.311874569950315,4.683804347974541,The command was obeyed.,The command was not obeyed.
3.419996087435704,3.917718591961326,3.6911874199304373,3.842302348673122,3.5425957052530386,3.7683764800384454,4.633811777892041,The story is true,The story is false
3.943253282942657,3.852446705238094,3.75847726966773,4.167227542376734,2.927228374782382,3.0206058909649283,4.045639110440032,The project was completed on time.,The project was not completed on time.
5.0738927106439595,4.1293379776418035,3.8549748192597755,5.101855973249159,3.3339386439800225,3.1174011982438805,4.174554573378714,The owls hooted softly.,The owls did not hoot softly.
3.6082892854274218,2.8808089654444298,2.4483510117374254,3.698474943262465,2.4871894364395843,2.5358308129815157,6.1262199306544,The orangutans built nests high in the trees.,The orangutans did not build nests high in the trees.
3.654250613968276,2.8722657101638687,2.686816247152285,3.6991932139425057,2.9052208000991473,2.8604447250837697,3.825002680900393,The explorers carefully documented their findings.,The explorers did not carefully document their findings.
3.8674187201984322,3.0886224778834928,3.0864450019229244,4.063227674130032,3.793796879705048,4.029679737833971,4.434029673669595,The market steadily grew over time.,The market did not steadily grow over time.
3.808296503095066,3.404227637376586,3.8164084328460093,4.026129682098074,4.986337011017268,5.369131825984448,6.171834184070196,The economy significantly improved last year.,The economy did not significantly improve last year.
3.7618584427682493,4.092298320367901,3.9489848553820224,3.9302650717658048,4.256870723478356,4.53553277533017,5.815694459222998,The experiment was a success,The experiment was a failure
4.849897311942148,4.3356601153881575,3.9493446795429,4.898888243555498,3.4025348100003616,3.807527272392868,5.835611503535227,The product launched successfully.,The product did not launch successfully.
5.438635116935543,4.481320434981269,3.84564017421588,5.341627783831009,3.3168990988380633,3.045461496209406,4.562064886053627,The chef prepared a wonderful meal,The chef did not prepare a wonderful meal
4.802359582741841,3.7872169931853215,3.117625642899272,4.783062557437208,2.7050937133811317,2.8450128979288496,6.415978327767792,The fish swam playfully in the tank.,The fish did not swim playfully in the tank.
4.292695678454345,3.3183301888684404,2.720715976448029,4.357305924059983,2.2321707776988635,1.9761560703069803,5.3591729202669836,The insects buzzed around the flowers.,The insects did not buzz around the flowers.
3.3982239021833736,2.847388163664772,2.357771847086968,3.6596607083975488,2.907328670713703,2.8716949502294473,5.665896319302449,The slug cautiously moved across the leaf.,The slug did not cautiously move across the leaf.
4.608302945228564,4.512079126925369,4.061414716105404,4.741583811081021,4.370392017091912,4.927151904376602,5.585414055874111,The law was obeyed.,The law was not obeyed.
2.7835456169004695,2.8110993944421168,2.7131753250248103,2.98619580568473,3.0799833946704034,3.1590090551878087,5.6614380561110265,The constraint was removed.,The constraint was not removed.
4.602004411730638,4.114462798302174,3.6227479270505936,4.745859057380544,1.756566771096391,1.7477710138659448,3.63394187828021,The programmer efficiently wrote the code.,The programmer did not efficiently write the code.
4.943463895057483,4.220273741321419,3.8190233361150554,4.91801193684366,4.0940255624947905,4.2581552159854885,5.756182404717019,The car broke down,The car did not break down
4.339266042921329,3.5535806868915447,2.953247985412795,4.4598023976145615,2.670930949117047,2.7975462502415924,5.90581244427958,The animals roamed freely in the wild.,The animals did not roam freely in the wild.
5.5669184471388204,5.092052066202131,4.76326617476295,5.622612810359916,4.2181048306414315,4.36187588948033,5.143101353904467,The architect designed a building.,The architect did not design a building.
2.717900945071722,2.6577414420005647,2.506241440377522,3.139904350034028,2.663374775931061,2.5633087201636986,4.54108797986955,The project was completed within budget.,The project was not completed within budget.
2.9740785791992073,3.618166953899131,3.6120967156158974,3.1979439248594828,3.5496890063656625,3.7808818143868015,4.484341974955631,The outcome is successful,The outcome is unsuccessful
5.985349250290816,5.839697776833085,4.927657964934007,6.011449826885938,3.3170874228608938,3.5651719276265053,5.785410022688607,The goal was achieved.,The goal was not achieved.
5.373696021142213,5.6995652940488455,5.698321948249666,5.528110007917708,6.24001715253695,6.381257948320892,6.474022578964126,The project is complete,The project is incomplete
5.203235896354058,4.507518143384176,3.828943639205744,5.26058912354543,3.3884464020789102,3.407177074957059,4.359967973030877,The nation prospered economically.,The nation did not prosper economically.
4.081675229213199,3.2275259185742944,2.9801847165962365,4.184248493833066,3.4079235970312913,3.4021561884565568,5.508709645271004,The company increased its market share.,The company did not increase its market share.
3.3457018835204497,2.8939119660700565,2.7781914230355182,3.667034032855532,4.228107764000411,4.3262387207690045,6.007809286680629,The ant collaboratively carried a large crumb.,The ant did not collaboratively carry a large crumb.
4.796770249532053,4.202124162546115,3.5884331075963507,4.719423221938078,2.38198391928125,2.4074649233224905,4.464675104088575,The volunteers selflessly dedicated their time.,The volunteers did not selflessly dedicate their time.
2.953047006861191,2.4212353030971667,2.215115112690596,3.058093454039568,3.127439893318001,3.071681948281985,4.370180051760105,The slug cautiously avoided the bright sunlight.,The slug did not cautiously avoid the bright sunlight.
5.897689202693707,5.263655773383584,4.272050337105393,5.937987419399143,2.814256800330656,2.8133364382838133,5.314442124787408,The snow covered the ground.,The snow did not cover the ground.
5.285753481404899,4.310562816501154,3.875782965752822,5.332325691846349,3.0876739554084662,2.903282064788799,5.0011731200194545,The moon rose in the night sky.,The moon did not rise in the night sky.
5.048162116930562,4.212757722937668,3.499079169060278,5.132557138661385,3.676380466520165,3.951161882689319,6.662813427724533,The train traveled swiftly across the country.,The train did not travel swiftly across the country.
3.826932083064322,3.081828017711331,2.9111356550161105,3.8820407818676737,2.603641333057984,2.7116414142704492,5.110827669331308,The company achieved record profits.,The company did not achieve record profits.
4.593173706162346,3.621777148286853,3.0359219585375636,4.642358198719019,2.555039369592671,2.6028228659566666,6.298050860363612,The squirrels gathered nuts diligently.,The squirrels did not gather nuts diligently.
4.542312001565551,3.4936207074955017,3.163207981876127,4.528257906239344,3.2039987229554785,3.339754452248341,5.6777302559670355,The sailors skillfully navigated the vessel.,The sailors did not skillfully navigate the vessel.
4.271965430578775,3.725501232238995,3.494388754323358,4.417054652026352,4.60041616128791,4.314654600257997,5.633853223029873,The past held valuable lessons.,The past did not hold valuable lessons.
4.307762451123295,3.7493447214805427,3.5721802910411835,4.38231982674827,3.8139512786830427,3.7458035872396027,4.9141846635741855,The snail persistently moved towards its destination.,The snail did not persistently move towards its destination.
4.0531623314475995,3.309865266579938,3.2770477171338857,4.174957767859263,3.7200146166561674,3.6739601296415865,5.548240992097793,The dog chased the squirrel,The dog did not chase the squirrel
3.3705579066870976,3.987285294303442,3.6579623417968294,3.7124936250425256,3.435395425113606,3.6061685431936645,5.19773872643537,The solution is correct,The solution is incorrect
5.545506383544372,4.461756823312127,3.4074874356566873,5.531816413776931,1.9052684570375944,1.6945426018553056,5.409694702267797,The deer grazed peacefully in the meadow.,The deer did not graze peacefully in the meadow.
4.487726450124119,3.6542449673598605,3.0324339325770704,4.5751758370929485,3.2061488047418987,3.2909349919627924,6.4077576049783564,The dog happily chased its tail.,The dog did not happily chase its tail.
2.5602505067147017,2.030358903001661,2.076965867396287,2.973762776084966,2.731781106235053,2.3944248867095985,4.767676344642756,The chimpanzees used tools expertly.,The chimpanzees did not use tools expertly.
4.355230982650888,3.364964754070761,3.0409974773037924,4.40952867467398,3.060549444412457,3.239270089129305,5.426247257943969,The polar bears powerfully swam through the icy water.,The polar bears did not powerfully swim through the icy water.
4.853730967610834,4.636819975086096,4.363809291193357,4.909141763638253,4.765378850190973,4.980200919567635,6.299284343545146,The results were significant.,The results were not significant.
4.583320977027708,3.4263158725087925,3.109181001704486,4.696212010385577,2.7351468488645208,2.650317206439988,5.5273694845876555,The butterflies landed gently on the flowers.,The butterflies did not land gently on the flowers.
4.050468702072888,3.281377384377144,3.2017912415071605,4.414021269367842,3.233274527560534,3.0170909590560355,5.472620430982122,The spiders spun webs to catch their prey.,The spiders did not spin webs to catch their prey.
5.03013780787499,4.083833356056653,3.3678136925683164,5.016104468524376,3.0158103965702847,3.1941089287588573,4.860097596729827,The scientists discovered a new planet.,The scientists did not discover a new planet.
5.047166142154887,4.0188694332104165,3.1875220942270284,5.114388752451923,3.4167305271758117,3.0587774431972328,6.082903412850259,The streams meandered through the valleys.,The streams did not meander through the valleys.
3.6869424077520354,4.057624439257376,3.636929631293776,3.7766118107973865,3.5634247880977394,3.457135544081752,4.838407018835935,The conclusion was logical,The conclusion was illogical
4.541012709359961,3.8040693623538537,3.169512077442627,4.658864751843184,2.704294428404031,2.8412642246871735,4.77769822126761,The volunteers selflessly donated their time and skills.,The volunteers did not selflessly donate their time and skills.
5.251865323574859,5.07239312919253,4.681501031224694,5.591341297821054,4.116925512022603,4.245914929831496,5.22954071040787,The politician won the election.,The politician did not win the election.
4.069663796052163,3.1077448049943186,2.65287406651903,4.014161430889718,2.507912142104185,2.3473005867653356,5.139508660441122,The birds built their nests in the trees.,The birds did not build their nests in the trees.
5.085670618232653,4.161615604457266,3.441589658988386,5.13054953882292,3.040991623784999,2.950562336232506,5.585623308545993,The fish playfully darted through the coral reef.,The fish did not playfully dart through the coral reef.
3.5997434119188254,2.9491749940291734,2.697529072757723,3.715592003691658,3.367351489668695,3.732719196630667,4.624806761632904,The geysers erupted periodically.,The geysers did not erupt periodically.
3.504223478228718,3.349258125569114,3.2110060502033604,3.76125186410872,4.425539946598485,4.777985610455434,6.706098339343371,The leaves are brown,The leaves are not brown
4.650641009183161,3.9756838196254556,3.7333207099730212,4.676677735055838,4.078296223369521,4.102201778695136,4.665459422661476,The culture celebrated diversity.,The culture did not celebrate diversity.
4.970703467156202,3.843873901116401,3.388121192151528,4.993248685222431,3.379239462387555,3.4723700756718996,4.26694698068347,The audience cheered loudly.,The audience did not cheer loudly.
4.167302167969725,3.512226926257698,2.8466712826535407,4.305635260511768,3.0295177925846684,2.898767490702954,6.294666446269627,The rabbits hid quickly in their burrows.,The rabbits did not hide quickly in their burrows.
3.1619578803553643,2.699110750029408,2.649427098033504,3.27576775817458,2.6192574529394106,2.5449816034503914,3.78951781328312,The patient recovered quickly from surgery.,The patient did not recover quickly from surgery.
5.577697324296412,5.396535201295684,4.919768720602193,5.5738546896695,4.512785064942244,4.989078508849291,5.216223479655047,The order was given.,The order was not given.
3.8144275479448,2.9303532690882887,2.5111573698591236,3.9812517474409463,3.479832742459076,3.5491983721277536,4.706711773075234,The country invested heavily in infrastructure.,The country did not invest heavily in infrastructure.
3.532004112489107,3.0070718777416032,2.732198004533355,3.7127544893961577,3.7465237681290615,4.015869527630605,6.2665214785009145,The friends helped each other in times of need.,The friends did not help each other in times of need.
4.03008863966665,3.580120243664322,3.2994297202634146,4.1443701750544255,2.8519396062202724,2.9833739677094604,6.262365360363695,The organization effectively managed its operations.,The organization did not effectively manage its operations.
4.159374779013502,4.222361993470328,3.6331962242814235,4.237987487864918,2.934117442252433,3.026983464934599,5.304638953659259,The reasoning was coherent.,The reasoning was not coherent.
4.75136100343489,4.116884838071235,3.626534086540779,4.731388224647308,4.066585406699498,4.417475411475063,5.945429258281892,The fabric felt soft.,The fabric did not feel soft.
5.018282101377222,3.893563822737423,3.4688079399814393,4.934315497926959,3.1866880522638708,3.4313759726570305,4.8026782094165394,The photographer captured stunning images.,The photographer did not capture stunning images.
5.739786861825237,5.122049050959982,4.7888975603779,5.821595092576972,3.062206476697254,2.844302583224959,4.444596572859733,The river flowed to the sea.,The river did not flow to the sea.
3.6348176267860737,2.6432307062690086,2.4806194357800413,3.7120336910099043,2.9677796792931495,3.1487344052976463,4.468336585274395,The path led through the forest.,The path did not lead through the forest.
3.7834775662080093,3.3799438412984553,3.170888405608895,3.875151023968733,3.3754552770054933,3.350699057512939,4.528024909376036,The government effectively addressed the problem.,The government did not effectively address the problem.
4.125947089209846,3.28660910799608,2.9245643699010726,4.28384858321846,3.4984216600939058,3.381627321888396,5.328411514591324,The arctic hares blended with the snow.,The arctic hares did not blend with the snow.
3.647569531024019,2.8725338166942946,2.7275730642709894,3.8945590446797747,3.506841277412441,3.415149170084002,4.707831266932956,The giraffes reached the highest branches.,The giraffes did not reach the highest branches.
4.692595751021381,3.8024797667011287,3.237241343523248,4.644768844980141,3.8759797321955047,3.719448831397705,5.094860421094449,The mechanic expertly repaired the car.,The mechanic did not expertly repair the car.
3.1493190849349704,3.560337105519407,3.5334114610670775,3.3561538248324907,3.06337750412686,3.087213793661639,4.530343596016044,The data was reliable.,The data was unreliable.
4.3423140890669165,3.4963970180081563,2.9755530404006505,4.391655336029177,2.8618643535151405,2.7908926549001944,5.327452952048856,The toad cautiously hopped toward the pond.,The toad did not cautiously hop toward the pond.
3.542668705526711,2.9663600580949696,2.7477996381125043,3.7154871254487216,3.6435624117472902,3.5223520470588365,6.459890798390274,The leader inspired their followers.,The leader did not inspire their followers.
3.390180708958619,3.979293609251026,3.8132615004192525,3.5235463569598284,3.6164442605749523,3.8380623525571025,4.600862836043921,The news is accurate,The news is inaccurate
5.17236607369929,4.529538905227086,4.208378146795807,5.310258254037488,4.752879372250739,5.038598137998988,6.270730867428565,The judge presided over the trial,The judge did not preside over the trial
4.249460960184804,3.5742852565858154,3.181573402150973,4.388826448800558,2.4925215187768086,2.171996125887192,5.552186727500301,The foxes stalked their prey.,The foxes did not stalk their prey.
3.729042486800948,4.3914827556785765,4.109339112780224,4.012400824332249,5.68076271041412,5.876445243063242,6.287436590003246,The window is closed,The window is open
4.736383689487457,5.06935365178911,4.63645683669513,4.900914796066394,4.805346159079569,4.754014229176662,5.9004594230259535,The game was exciting,The game was boring
4.7331281547579795,3.876758657516302,3.4016858403432644,4.7441995899734986,4.148517622878957,3.7701291850431473,5.342681721420256,The lights went out,The lights did not go out
4.127076484702167,3.6824491046997507,3.4103476324260034,4.221212646734995,2.9190265550503973,3.0107038380120095,4.331068266494958,The lecture was stimulating.,The lecture was not stimulating.
4.495457829068975,3.798981841943453,3.2632976834254497,4.529080550779228,3.346577391570871,2.985758690460248,5.116943561501519,The squirrel playfully chattered from the tree.,The squirrel did not playfully chatter from the tree.
4.671823131727984,4.504510367960012,4.061420050179856,4.751535746509673,3.3219883518364006,3.491282612332918,4.278070885910282,The problem was solved.,The problem was not solved.
4.597713671481593,4.208644919180102,3.8934865725559393,4.704048769149068,3.2107684326337393,3.0517912549405453,4.633503413081393,The world collaboratively tackled climate change.,The world did not collaboratively tackle climate change.
4.410695263339886,3.648749111232688,2.9967562395858005,4.39515606067789,2.5591550050198,2.5444339149778505,3.834570582084895,The friend sincerely offered their support.,The friend did not sincerely offer their support.
5.530354820580562,4.630368526402893,3.951374878787528,5.571949416911496,3.656362630496435,3.4228536025584404,5.3546043233513485,The lakes reflected the sky.,The lakes did not reflect the sky.
2.8356775075003426,2.450533348662319,2.2104549964266402,3.032854673706259,3.315617312863029,3.0893097662232902,4.534861238565686,The report was informative.,The report was not informative.
3.392310518976002,2.5021077346855423,2.2607805898744866,3.597763700082325,1.906865369305201,1.7264635743240886,4.764587116616638,The trees provided shade from the sun.,The trees did not provide shade from the sun.
3.045335510341197,3.599532285604984,3.5314147158378244,3.3637320908898753,4.421678340151082,4.450978786713331,5.862156611244918,The weather was unpredictable.,The weather was predictable.
4.068203008659923,3.2671162299554495,2.830029797309157,4.162362113609638,2.351386874188552,2.7550998072595254,5.475535454749462,The slugs ate the leaves.,The slugs did not eat the leaves.
4.4645754022125095,4.204529481754146,3.621876002530989,4.650841720057906,4.553707150635738,4.318850542233557,5.275195778868609,The challenge was overcome,The challenge was not overcome
4.439458026949631,3.4857642096968076,2.940710204422456,4.420682401942397,3.246526816809248,2.8099286930609964,5.586155167503395,The squirrels chattered among themselves.,The squirrels did not chatter among themselves.
3.8894551151977534,3.6072077597601213,3.3094361833842876,4.243347546652067,4.84848781980944,4.826049007123364,5.285331207475381,The world united against a common enemy.,The world did not unite against a common enemy.
3.26358718048563,2.787482258259089,2.474746637762421,3.5013574662810187,3.907359356570386,3.919799658301903,5.314782303087976,The musk oxen fiercely defended their calves.,The musk oxen did not fiercely defend their calves.
5.052460298630561,4.196597548376868,3.850496746406015,5.093878299590481,3.6522421028954573,3.1941018323484176,4.944718536556623,The bird perched on a branch.,The bird did not perch on a branch.
4.986287436917614,4.2841150879200605,3.805358860130342,5.024006114264897,3.2318504162685455,3.328361529162366,4.831548894512808,The scientist discovered a phenomenon.,The scientist did not discover a phenomenon.
4.421741037553642,3.5422578472037674,3.120574359820051,4.566851848317759,2.944758180483037,2.935299180522668,5.705202955674394,The artist skillfully crafted the sculpture.,The artist did not skillfully craft the sculpture.
2.727530555290397,2.6979848768629267,2.674144837440847,2.957942240672451,3.5248637562008804,3.8364091586511133,5.137506752180321,The instructions are simple,The instructions are not simple
3.4249983873976393,3.027616025653392,2.8933954646071403,3.538180327654664,2.3863182471349673,2.555632785027113,4.47037303280983,The campaign successfully reached its target demographic.,The campaign did not successfully reach its target demographic.
7.59808505036009,6.785064701907204,5.743185215528071,7.57630774602392,4.394108990594347,4.659135077490433,7.453852593301152,The penguins waddled on the ice.,The penguins did not waddle on the ice.
2.9482592006432604,2.5739629214598727,2.3926708070849263,3.214843716348829,3.2643124028877146,3.322998312251447,5.829657901880052,The ant cooperatively worked with its colony.,The ant did not cooperatively work with its colony.
4.359433629550421,3.4651659124690735,3.25459963350452,4.391254442601646,3.0628057080633537,3.2735615666473583,5.619459512513176,The artist meticulously painted the portrait.,The artist did not meticulously paint the portrait.
