baseline_similarity,mean_shift_similarity,regression_similarity,sampling_similarity,transformative_loss_similarity,contrastive_loss_similarity,contrastive_cosine_similarity,Sentence1,Sentence2
0.8954079553461589,0.9281143174497515,0.9296193555273052,0.8937129220125002,0.8828671853012535,0.8721079323319119,0.8782808530230084,A camera recorded the event,The camera recorded the event.
0.6982382083905116,0.7546793876731896,0.7932487211124486,0.7015125296724464,0.7100430367681174,0.7221548292675368,0.7310407451084711,A history was recorded,The history was recorded.
0.8876474693603819,0.9014754863602574,0.9107140004961218,0.8841107662081401,0.7386997498939053,0.7706610080473641,0.7788555188251849,A snowman melted away,The snowman melted away.
0.8774621039782116,0.8946151772533124,0.908001089947502,0.8683862223554721,0.9210757696865273,0.8952365139114427,0.9095795070737673,The package was mailed,A package was mailed.
0.8449457004426574,0.8782351456931553,0.8988811883110905,0.84732000360544,0.8818287373405567,0.8520609181213037,0.8864137172266868,The plan was successful,A plan was successful.
0.8147922942399651,0.8669931186508244,0.8999615272653028,0.8165508017093336,0.9433471398433888,0.9171238537016664,0.9372662180524098,The aim was accomplished,Aim was accomplished.
0.8441058318090989,0.8959430206086267,0.9125963577208069,0.8439771600846251,0.9806007979035403,0.976425941049587,0.987718506659859,The hardship was endured,Hardship was endured.
0.9082690102872529,0.9237381455981036,0.9230646433447874,0.9026409356230365,0.9841697929576735,0.9823107649041054,0.989073903639401,A hope was kindled,The hope was kindled.
0.8852952682943733,0.9116956214586655,0.9250098134690359,0.8816631487523824,0.9105179683500323,0.8975513306995022,0.9029312710594812,The destination was reached,A destination was reached.
0.8308425096187821,0.8603351259851852,0.872406808788411,0.8211497414075749,0.9186342152408302,0.9113882752201533,0.9023879992392001,The cafe was charming,A cafe was charming.
0.842771109401691,0.8855995696217485,0.9103933279224734,0.8434339558175016,0.9260327747646067,0.9059674188799915,0.9199127559558338,A schedule was set,The schedule was set.
0.859603394144097,0.8833097748586994,0.9078065988859311,0.8559025478867909,0.9903775449375254,0.981725419201965,0.9945320728083401,A goal was set,The goal was set.
0.8611677122620087,0.8745577958165132,0.8854312782471377,0.8603892203863134,0.8801983241620602,0.8714598842769385,0.8903486505183463,The image was striking,An image was striking.
0.945804422498132,0.922420000399633,0.9252409511075633,0.9358209850399357,0.8596457667827226,0.8287723711636215,0.8455566081366905,A ship sailed on the horizon,The ship sailed on the horizon
0.8799535752500002,0.9212957216417614,0.9332217737049836,0.8913558469670148,0.983508762031334,0.9736962030380327,0.9873266258502736,A destination was reached,The destination was reached.
0.8713973874757643,0.9107505584848813,0.9259563652809316,0.8711647284216405,0.9129665533298934,0.902010517759436,0.9372527770002583,The direction was clear,Direction was clear.
0.8754442207152974,0.9077729611861935,0.9144067883406825,0.8774552010328074,0.9122235531923795,0.9026238709679041,0.9168409976299934,A difficulty was conquered,The difficulty was conquered.
0.8778312763835797,0.852536511178461,0.8628593794472996,0.8669358458652896,0.9111627710298933,0.8875696301367216,0.8864724644524844,The street is busy,A street is busy
0.8829257003378054,0.8934841050722552,0.9054414649576878,0.8785431611318998,0.8894925357728249,0.8698430966580609,0.9021294092220171,The table was ready,A table was ready.
0.8915981801444295,0.9067441562125971,0.904838813366027,0.8882904520972474,0.8726153351292152,0.8522352719973454,0.8776479708100327,A teacher helped the student,The teacher helped a student.
0.7477899139735168,0.7877172817668346,0.8224974918562464,0.7490928026957322,0.8717615484890724,0.8714525231988216,0.9075989911971821,The novel was compelling,A novel was compelling.
0.8441058318090989,0.8959430206086267,0.9125963577208069,0.8421196320080918,0.9806007979035403,0.976425941049587,0.987718506659859,The hardship was endured,Hardship was endured.
0.8215410868176712,0.8633009487736638,0.8862039858399131,0.8199629880539412,0.8369629995295493,0.817074123565428,0.845598088963629,The happiness was contagious,Happiness was contagious.
0.8491638155076568,0.8829383724750988,0.9087956834113278,0.8595621773766877,0.910455914303644,0.896556152920561,0.8860492131325884,The outcome was positive,An outcome was positive.
0.7448553515144735,0.8337225464314592,0.8654695939549443,0.7542973708574048,0.9886629949194853,0.9862631328476507,0.9941408864546865,The involvement was appreciated,Involvement was appreciated.
0.8751285177871472,0.9046791872188634,0.9163824269383727,0.8763378579842116,0.8914543401014758,0.8755351564708153,0.9123687015046984,A improvement was seen,The improvement was seen.
0.8823924136602024,0.905160213614397,0.906366662670492,0.8931870656450904,0.8802377286764502,0.8618231461996124,0.8940411315275516,A guest arrived,The guest arrived.
0.8177802752793515,0.8393393640118163,0.8563204028308479,0.8103014644633328,0.9838288511801456,0.9755032455878851,0.9894267561731804,A victory was won,The victory was won.
0.8491638155076568,0.8829383724750988,0.9087956834113278,0.8518480548991483,0.910455914303644,0.896556152920561,0.8860492131325884,The outcome was positive,An outcome was positive.
0.853704356091229,0.8840521191519654,0.8924370325114183,0.8497800771788804,0.9813208660764547,0.9789953793213672,0.9898935257631803,A goal was achieved,The goal was achieved.
0.8228622384463179,0.8643946868537518,0.8853028927862475,0.8259749067839236,0.8476011522643024,0.8114380264916481,0.8386211313636425,The observatory monitored the stars,An observatory monitored the stars.
0.8767818300357524,0.9043520844816102,0.9178775252733992,0.8692501437009034,0.9012654029567797,0.9042060985405838,0.8969689731368296,The assignment was submitted,Assignment was submitted.
0.7617068060366154,0.7687288869202764,0.7981937085866057,0.7462532436181595,0.7843960159592629,0.754085163759958,0.7440358467395598,The team celebrated,A team celebrated
0.8329731423642653,0.8137560369461301,0.8339184301005121,0.8279333670729143,0.9171840094739803,0.8804539387863447,0.8978181272762187,The tree is tall,A tree is tall
0.8536920155744219,0.8753682698831731,0.8961886212234473,0.8503926418181338,0.9379981390170454,0.9229216238754783,0.9268359892761721,A conversation was started,The conversation was started.
0.9128433457366141,0.9065496550173604,0.9067248268848993,0.9032208968340807,0.8808487874427975,0.8681067183810084,0.8884394867119074,The dog barked loudly,A dog barked loudly
0.859021713134478,0.8774890061534042,0.8747328822615981,0.8604804322546599,0.8382126062572286,0.7922395780746805,0.8555006938042719,The phone vibrated gently,A phone vibrated gently.
0.8531095685827834,0.891286224018911,0.905805199727316,0.8493555209393309,0.9817266570645486,0.9768258946555387,0.9881131382732589,The confidentiality was maintained,Confidentiality was maintained.
0.8456604657778409,0.8805816558247423,0.8998805712654645,0.8415103895398863,0.9054480898458779,0.8912114628247031,0.9162643266846185,A memory was created,The memory was created.
0.9012263969484037,0.8641244254185863,0.8650797117582939,0.891520938884951,0.9039630900357716,0.881301696203008,0.8910406615119766,The restaurant is busy,A restaurant is busy
0.8938807451425934,0.9086293173254036,0.9210698279923013,0.8872952268151071,0.8679557153006705,0.8603207791620093,0.8637672870041188,The community prospered,A community prospered.
0.9012516043063077,0.9314974595483401,0.9286688003465091,0.8938471089521278,0.8657149485999296,0.842826450963527,0.859555822419836,The snow covered the mountains,Snow covered the mountains.
0.8349148696836314,0.8708839895528324,0.8924992841156443,0.8363226559775974,0.9097304811641331,0.9127151949625499,0.9134483700011073,The achievement was recognized,Achievement was recognized.
0.8801214592631436,0.9192094591176267,0.9186988038902415,0.8815572192935479,0.8680527962598774,0.8371311021756642,0.8710953870314684,The opportunity was seized,An opportunity was seized.
0.7770161570411398,0.8207112371331722,0.8598452802772223,0.7833262480632006,0.9235308425047009,0.9040394330348936,0.9288552317273973,The challenge was overcome,A challenge was overcome.
0.8410499016000491,0.8939018324039759,0.9103954765221977,0.8459052821566939,0.9218850891460555,0.9119504371058673,0.9311421545524015,The solution was effective,Solution was effective.
0.8784131088557532,0.8643692153333484,0.870210356367115,0.8699453323038571,0.9180751182978617,0.9181684646789106,0.9054179993575214,The desert is hot,A desert is hot
0.7186134189390588,0.7479592607677075,0.744677947155514,0.7100209149454775,0.7480185723515298,0.7389492034526224,0.7567684602462661,A country progressed,The country progressed.
0.9045473459583087,0.878313611613572,0.8756319278286127,0.8820609462936644,0.8760513417631843,0.8736337794944926,0.8783188233001017,A team worked collaboratively,The team worked collaboratively
0.8800318054026014,0.9015509122216657,0.9017639978515225,0.8796550226372304,0.9831600768212481,0.9628983123999374,0.9834814038902167,A skill was developed,The skill was developed.
0.8913014536533213,0.9300851353130754,0.9369726081169428,0.8809940411902537,0.8997638045284914,0.874999713604653,0.9116973944618791,The solution was innovative,Solution was innovative.
0.8738717191891227,0.9018925868947262,0.9163493891573079,0.8791392741959277,0.9093858646015058,0.8904094882987694,0.9131220351096695,A loyalty was shown,The loyalty was shown.
0.8748263813649831,0.8919232145134159,0.8901980093841317,0.8675653107531325,0.869588784520823,0.8621875449414196,0.8788418320744774,A gift was received,The gift was received.
0.8640675835513781,0.8658546057812804,0.8634037270828495,0.858228148731149,0.8720947845858557,0.881162350398893,0.8569790960107648,The prize was accepted,A prize was accepted.
0.7573464209436007,0.8327138999050433,0.8671334848754335,0.7613105337827307,0.8861378518907149,0.8689004618050177,0.8820720738405963,The design was effective,Design was effective.
0.930802226545709,0.9181049634245341,0.912108646633057,0.9158462338964557,0.9018343491963159,0.8895347987590736,0.9016234365505753,The phone is ringing,A phone is ringing
0.858644859506725,0.8685950112778352,0.8728610121272666,0.855567610737064,0.9061538211192094,0.9018497492477637,0.9007768010294693,A problem was encountered,The problem was encountered.
0.9247579410374529,0.9332957023896367,0.9329756587002772,0.9190302810388878,0.8665881326517433,0.8588556046278042,0.8664151677304796,A painting hung on the wall,The painting hung on the wall.
0.8845199328950084,0.9176529300474235,0.9304518522255397,0.8805118077036529,0.961142905435265,0.9442662658970524,0.9585625529964628,A target was reached,The target was reached.
0.8138702270513356,0.81732391089206,0.8434144061660452,0.8129580435136615,0.9112323185016689,0.9031678079240129,0.8860417365766626,The lake is calm,A lake is calm
0.6745179707068489,0.7501078127218423,0.7971544197028062,0.6892341273556121,0.987321275965528,0.9818305974667122,0.9901380151235883,The discussion was productive,A discussion was productive.
0.9596367257885359,0.9649265161403955,0.9607950392458624,0.9545755042031028,0.8948075249664895,0.8666343731819648,0.9260229905072171,The sea is vast,The sea is vast.
0.8895606396489173,0.9179008529548434,0.9305713346984047,0.8885312730138537,0.8968476465240168,0.8664314106986972,0.9139471106488817,The dessert was sweet,Dessert was sweet.
0.785705228907182,0.8316609302754138,0.8685110818112451,0.7807896375051628,0.8041626582213179,0.7506554778263932,0.8039824243089115,The era ended,An era ended.
0.8950274420460079,0.9241594582059557,0.920638027076812,0.8973067736995811,0.9818769712455462,0.9835258078142912,0.9873816217027112,The assistance was invaluable,Assistance was invaluable.
0.7476555722883973,0.8094524882497249,0.8445734629739501,0.7516383564103746,0.9103615756654867,0.889548418369856,0.8976671410513002,The experience was valuable,Experience was valuable.
0.8915051132443728,0.9188866340630087,0.9354571963116595,0.8740905531676908,0.9497599855386549,0.9322035579844918,0.9410471645122758,A thank you was offered,The thank you was offered.
0.8638618243287293,0.8964499098602586,0.9181879023939947,0.8652429323659354,0.8374435850327567,0.7962383392752805,0.8523690279257269,A reservation was made,The reservation was made.
0.9183909812365801,0.9286103346669432,0.9292416793275551,0.9095712695236318,0.8921249606561146,0.8441131636036506,0.8474282945000216,The voice was powerful,A voice was powerful.
0.8484923730388847,0.8784970923301412,0.8910751377351401,0.8458965406799064,0.8901387771441656,0.8852827204890749,0.9035942838812464,A friendship developed,The friendship developed.
0.8025338026895388,0.8410732764525592,0.8660760408842191,0.8131901718167508,0.9618361217242415,0.9566976411418916,0.9681911771509097,The event was memorable,Event was memorable.
0.9179916366017639,0.9296156720965802,0.9263468192528502,0.914184119890236,0.8790161909764711,0.8484064521676322,0.8571330274016097,A picture hung on the wall,The picture hung on the wall.
0.8551698267304978,0.8864488538627985,0.8945692458684502,0.8558388197444485,0.9860050078820384,0.9808617966687858,0.9867892192260114,A compromise was made,The compromise was made.
0.8728536848560227,0.9087474476708353,0.919308973953187,0.8697900792324401,0.9280446813523668,0.8866100735659277,0.9259161118963639,The presentation was elegant,Presentation was elegant.
0.8601082226490746,0.8819527846366715,0.8883594900156797,0.8574696387858863,0.9164906302589484,0.9156427369119293,0.9075233275042802,The emotion was intense,An emotion was intense.
0.8643258023851581,0.8944407051403527,0.8979488447493365,0.8598635073255636,0.9336744826279497,0.9025746772873884,0.9190158300006945,A car drove down the street,The car drove down the street.
0.950185413672955,0.9576240825294066,0.9558301114457931,0.9429219972375132,0.8254221764357268,0.8267297607443667,0.8525097154395618,The country is beautiful,The country is beautiful.
0.7735689262088272,0.8380684270878354,0.8645727588248007,0.783274218569545,0.9872473419371424,0.9766975273000449,0.9908893621230984,The solution was effective,A solution was effective.
0.8713994166789958,0.9184457338707073,0.9322567330386904,0.865700321480608,0.9408590953981186,0.9268051387604709,0.9365073241848858,The error was corrected,Error was corrected.
0.8499114397463308,0.8761766879242985,0.8894774202522344,0.8622317337847737,0.8022404783400994,0.7947641116261184,0.7715971426011561,A traveler explored the area,The traveler explored the area.
0.783827672321579,0.8609139716926355,0.8740315040878595,0.7929308542156677,0.9854376840638719,0.984232022923953,0.9914937116481324,The concession was appreciated,Concession was appreciated.
0.93556121539055,0.9367165685658264,0.924154881384774,0.9279450009397696,0.82034624920393,0.825651057516261,0.8396930669692457,A black hole warped space-time,The black hole warped space-time.
0.8619159351291804,0.8868171827238758,0.9120001072902039,0.8637257604795097,0.9450844144019668,0.9278994210940232,0.954744880536879,A presentation was delivered,The presentation was delivered.
0.8694817872644517,0.9134501545958932,0.9206437153058243,0.8678135021227664,0.8434853085200855,0.8561560242324582,0.8713164673827828,The research was extensive,Research was extensive.
0.8296895474649785,0.8630772958069564,0.8749799094212265,0.8285860278328567,0.8980848040850086,0.880967509791019,0.8998760649543092,The idea was brilliant,An idea was brilliant.
0.7884787041807457,0.8330370974213244,0.8664683690664071,0.8023893239926938,0.9772462052222777,0.9683667609047488,0.9824343405851018,A skill was mastered,The skill was mastered.
0.9123207567647371,0.9193849251198626,0.9266657129475475,0.9065178060852266,0.893594270075289,0.8958538922413102,0.9020376510918471,A cloud covered the sun,The cloud covered the sun.
0.8623807498480709,0.9064942903750367,0.9210363499954097,0.8589346427492343,0.9313832752521749,0.9067857845503647,0.9164480600430013,A step was made,The step was made.
0.8391529982351464,0.8721199259361448,0.8826096073238551,0.8410755019182675,0.8036309864151078,0.7953765346664581,0.816483843011353,The story was preserved,A story was preserved.
0.7712226815447646,0.817777063502243,0.8584751122359912,0.7809156465545363,0.9859774368832123,0.9802715519594547,0.9909255491425703,A question was answered,The question was answered.
0.8848087767919304,0.9108186355860963,0.9255543740964925,0.8837676501418971,0.9820729606589409,0.9778693250793173,0.9871475650253743,A target was achieved,The target was achieved.
0.8295822456788595,0.8588351432188833,0.8840253901138564,0.8104639691101808,0.976276283227254,0.9720884696034171,0.9787849668582776,The finding was significant,Finding was significant.
0.8605740207465911,0.8302035082744799,0.8483664185284959,0.8607234312205057,0.8487267277365633,0.823314920105416,0.844693223748543,A bird sang a song,The bird sang the song
0.871124679555446,0.9181677364250537,0.9291711943247822,0.8651123776637724,0.9277846020604186,0.9144370350371819,0.9362711932232763,The instructions were clear,Instructions were clear.
0.8916733308120072,0.901273060230951,0.8865654876950071,0.8886960107385677,0.8494820161523879,0.841105503499098,0.8306399361189302,A giraffe reached for the leaves,The giraffe reached for the leaves.
0.885380700945743,0.9108193394460364,0.9126678131383978,0.882316315463392,0.9847131897370935,0.9821392072576136,0.9877115051805279,The examination was successful,Examination was successful.
0.8857723487613011,0.9219551358665401,0.9228733841515324,0.8738318516366744,0.9166928459844856,0.9063277483307131,0.924089221447705,The spirit was strong,Spirit was strong.
0.9102641674770969,0.9201684418582191,0.9319215501094986,0.9024701464580729,0.921110992726678,0.9177902394589383,0.9292674616388825,A thank-you note was written,The thank-you note was written.
0.7307051206668194,0.8217459891573238,0.8447476957732113,0.7453948842082435,0.9409406989725889,0.9293190513087446,0.9367835337154684,The insight was valuable,Insight was valuable.
0.9467781770235595,0.9547014742344512,0.9549026979533304,0.9320275492136293,0.8847413113944178,0.9027174883190606,0.9022809943049069,A healthy lifestyle was adopted,The healthy lifestyle was adopted.
0.8814513517148005,0.9195350989499327,0.9181733417128892,0.881851873656562,0.9876804471188689,0.9856421701197191,0.9921156782019295,A lesson was learned,The lesson was learned.
0.9088344953879726,0.9315250402876141,0.9178322830089646,0.9047355100114387,0.8437068717302839,0.8325178637733488,0.859021604528845,A telescope peered into the cosmos,The telescope peered into the cosmos.
0.9096598898878068,0.9318292440536791,0.9338592573126253,0.8969770069482094,0.8618436805486036,0.8284166713238819,0.8306622268233251,The mailman delivered the mail,A mailman delivered the mail.
0.8570541644228349,0.8782984854461016,0.8861186310064055,0.8627575001354504,0.9909688596251445,0.9865487479089593,0.9947562982003876,A discovery was made,The discovery was made.
0.9068704908273182,0.9250669475519173,0.9313557480338773,0.8995301594496475,0.8919382479826075,0.883027114782015,0.8901062293288251,A leader guided the team,The leader guided the team.
0.8741348162249875,0.9106954037731618,0.9227731163052744,0.8690488573166545,0.8850777791092574,0.8477146496217516,0.8723304028770058,A laugh was heard,The laugh was heard.
0.8709764984559314,0.8862258571027242,0.8987416524421922,0.8700117281558971,0.9818681503794923,0.9729282068344625,0.9880265199174957,A peace was established,The peace was established.
0.9171922345357717,0.9359017368897657,0.942695848908425,0.9077077316700235,0.9481218525163257,0.9451632908883809,0.946320904986677,The expectation was high,An expectation was high.
0.8045012185665591,0.860825343149019,0.8909303022609552,0.8094764270050319,0.8605587434335927,0.8355733607000917,0.8459619929924196,A progress was made,The progress was made.
0.8221649727114351,0.8772570703195643,0.8867289733303539,0.820176775811609,0.989409762430942,0.9910305106659698,0.9932649938991771,A difference was made,The difference was made.
0.8796369989155204,0.8919033843313151,0.8982589501894613,0.8739407610530107,0.9226084134927853,0.9128156903270517,0.9336926186867578,The experiment was successful,An experiment was successful.
0.8359546187437809,0.8580591391655157,0.869368544437199,0.8320937265623238,0.9921899343928089,0.9864368205290585,0.9939024124410195,A contribution was made,The contribution was made.
0.9032800837688081,0.9235338381916565,0.9326332613486237,0.898348665657474,0.9214835249901646,0.9059483676601009,0.9076279598774506,A culture was celebrated,The culture was celebrated.
0.91532347458042,0.9409904172002289,0.9311651533510477,0.9106798479102274,0.8424185819699685,0.8324983572124838,0.8533194928754456,The café is cozy,The café is cozy.
0.7386579064240426,0.7347363279621428,0.7739204585029724,0.7303779688578802,0.7715401622056005,0.7438335436285701,0.7029634708493235,The ship docked safely,A ship docked safely
0.8371106865803782,0.8785093248180686,0.8781662450066904,0.8383252632336506,0.8495324623076745,0.8328148758861098,0.8648411880643718,The lamp illuminated the room,A lamp illuminated the room.
0.9145024556099564,0.8946979188628987,0.9038408531178995,0.910270215892644,0.9288654344070241,0.9079021815688055,0.9281038259139545,The cake was delicious,Cake was delicious
0.8310069138078204,0.8054838671228195,0.8240758824924378,0.8208926811868484,0.8876475740796717,0.8693258145845808,0.8534686886493736,The jungle is humid,A jungle is humid
0.9250099479240017,0.9031380827325012,0.8922787153942663,0.9167318308855852,0.8931176834532126,0.8942873092136857,0.8811625593825357,The letter arrived,A letter arrived
0.9547502445401601,0.9584389337352291,0.956857249569657,0.9430085738818879,0.8468743175705178,0.8234672263062999,0.8375734865410412,The pilot announced the flight's departure,A pilot announced the flight's departure.
0.7921493296377797,0.8454134696795916,0.8736494723636393,0.7960241148634057,0.9914443882786574,0.9885433936337888,0.9951023438027919,A problem was solved,The problem was solved.
0.8801214592631436,0.9192094591176267,0.9186988038902415,0.8848360041791685,0.8680527962598774,0.8371311021756642,0.8710953870314684,The opportunity was seized,An opportunity was seized.
0.8814513517148005,0.9195350989499327,0.9181733417128892,0.8871101979889807,0.9876804471188689,0.9856421701197191,0.9921156782019295,A lesson was learned,The lesson was learned.
0.8147922942399651,0.8669931186508244,0.8999615272653028,0.8168479590511112,0.9433471398433888,0.9171238537016664,0.9372662180524098,The aim was accomplished,Aim was accomplished.
0.8760110111625312,0.9139325426222197,0.9236179973975442,0.8689628173525539,0.9285195404378223,0.8819865896226827,0.9301436688498014,The adventure was exciting,Adventure was exciting.
0.9044907587258231,0.9305598227967112,0.9130434248910768,0.8981615312738884,0.8884157124154914,0.860255219232734,0.8791055389671898,A train pulled into the station,The train pulled into the station.
0.8425916796667664,0.8778978852406952,0.8997767406921879,0.8415474199872537,0.8756239100839802,0.8273329043125006,0.8601835636781147,The puzzle was completed,Puzzle was completed.
0.9177573263664166,0.9393061997638167,0.9242376729944985,0.9060785688643072,0.8318638995680667,0.8033235902429209,0.8329666892966237,A waiter served the drinks,The waiter served the drinks.
0.8311512187177383,0.8515460824467871,0.8810667149169764,0.823460476678991,0.9373952296041971,0.8982546857574402,0.9310741778069315,A study was conducted,The study was conducted.
0.7457997826624345,0.8027300628955616,0.83296060878879,0.7498899088011746,0.868227296945635,0.8270588485041357,0.8517764520951133,The farm was productive,A farm was productive.
0.8390326237635017,0.8881791077845389,0.9109725288062823,0.8497380073728238,0.9802772080117603,0.9722271416913775,0.985144147148074,A test was passed,The test was passed.
0.867119027393346,0.8977289891090435,0.9206663731837672,0.8640133227248006,0.9067899839621736,0.8952021941522561,0.9217569770305538,A meal was prepared,The meal was prepared.
0.9056825281395182,0.9311420856143955,0.9402831210293964,0.9099610812188783,0.9867340720708435,0.9798595204407234,0.9934685901481974,A reconciliation was achieved,The reconciliation was achieved.
0.853271989421447,0.8845257991060814,0.9054374686106266,0.8503307142844007,0.9275116714413837,0.9098609268707388,0.9246785294258463,The outcome was positive,Outcome was positive.
0.9040583519806468,0.910390367999351,0.9057838693574098,0.8868833717788618,0.8167447072923935,0.7986706218506552,0.8440888539479144,A sculptor meticulously worked,The sculptor meticulously worked.
0.889801541678026,0.9336303549328762,0.9390755029255985,0.8772974278518055,0.9884608581574119,0.9795379984176447,0.9921628133219614,A dream was realised,The dream was realised.
0.7873460371295875,0.791344327943605,0.8141300136436184,0.7825481757613147,0.9058297089900557,0.8938483328520994,0.895528380871035,The city is large,A city is large
0.8615343930230348,0.8907808927962549,0.9069716018748087,0.8594949124638573,0.989563633444962,0.9872323148254076,0.9942559824374158,The capacity was realised,Capacity was realised.
0.8820678560769868,0.9141539464839785,0.9165930786433277,0.8605150814905673,0.9066047913959131,0.881086690852425,0.9159921945501948,A transformation occurred,The transformation occurred.
0.8749078591805421,0.8773955519304579,0.8847724864671442,0.8693828330297542,0.9061222339272635,0.917617284429626,0.902289967943644,A relationship was formed,The relationship was formed.
0.8432177219429066,0.8543397529592757,0.8481477274099616,0.8311273147265257,0.9194793162333559,0.9260938569220063,0.9180432613031442,A theory was developed,The theory was developed.
0.8613904253296825,0.9068146679725776,0.9148321392775554,0.8596412569470404,0.8581437130287572,0.8168425365816091,0.8780950454100219,The concept was innovative,Concept was innovative.
0.8799182574243622,0.9123151505478168,0.9242462894003112,0.879786778484692,0.9850229317009351,0.9807107670359152,0.9895828266903653,A resolution was found,The resolution was found.
0.8414003810067153,0.8587531607353269,0.8939383151389864,0.8360491036474597,0.9626261441574939,0.9434110086431159,0.9560428145517523,The impact was significant,Impact was significant.
0.9086202732699897,0.9244186050393943,0.9265426243658986,0.9099704474765479,0.9156084413476056,0.907399406305299,0.9202446286723537,A feeling of joy emerged,The feeling of joy emerged.
0.9385021731889258,0.9565385641474984,0.9549533458617316,0.9224081604211445,0.9796909348869559,0.9755784019540277,0.988037772257152,A new beginning was started,The new beginning was started.
0.8985396547496087,0.9035831197714995,0.906146770159288,0.8960768161295325,0.8943646465021813,0.8665149453846486,0.8862532485991585,The poem was moving,A poem was moving.
0.8452347628534688,0.8705150639075117,0.8752186205918997,0.843577428378534,0.9230643282605587,0.9102908726537071,0.9261550414849273,The sculpture was impressive,A sculpture was impressive.
0.814038003022302,0.8541886876319239,0.8870016588608811,0.811950958001705,0.8603044218267313,0.8553488686199003,0.8413501697017005,A conversation was had,The conversation was had.
0.855264091659519,0.8835054710899539,0.9022935145072011,0.8550872575694639,0.8913043255931287,0.8736857480130066,0.9072671746419092,A photograph was taken,The photograph was taken.
0.9332409905886961,0.9177329133871067,0.9204159733283935,0.9259675773330391,0.9098934367670657,0.8974377475103815,0.9234045958736878,The coffee was strong,Coffee was strong
0.8527708095747022,0.9056058787513325,0.9171867703466461,0.8557570513686285,0.9814008067160316,0.9810887243322908,0.9885635571174693,A step was taken,The step was taken.
